,Time,IP,URL,Staus,AdjustedInMinutes,AdjustedInHour,AdjustedInDay,Method,HTTP
13100,2018-01-29 20:47:30,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13101,2018-01-29 20:47:30,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13102,2018-01-29 20:47:30,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13103,2018-01-29 20:47:31,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13104,2018-01-29 20:47:31,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13105,2018-01-29 20:47:31,10.131.0.1,/,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13106,2018-01-29 20:47:31,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13107,2018-01-29 20:47:31,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13108,2018-01-29 20:47:31,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13109,2018-01-29 20:47:31,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13110,2018-01-29 20:47:31,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13111,2018-01-29 20:47:31,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13112,2018-01-29 20:47:32,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13113,2018-01-29 20:47:32,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13114,2018-01-29 20:47:32,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13115,2018-01-29 20:47:32,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13116,2018-01-29 20:47:32,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13117,2018-01-29 20:47:32,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13118,2018-01-29 20:47:32,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13119,2018-01-29 20:47:32,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13120,2018-01-29 20:47:33,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13121,2018-01-29 20:47:34,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13122,2018-01-29 20:47:34,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13123,2018-01-29 20:47:34,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13124,2018-01-29 20:47:34,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13125,2018-01-29 20:47:34,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13126,2018-01-29 20:47:34,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13127,2018-01-29 20:47:34,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13128,2018-01-29 20:47:34,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13129,2018-01-29 20:47:34,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13130,2018-01-29 20:47:34,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13131,2018-01-29 20:47:34,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13132,2018-01-29 20:47:34,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13133,2018-01-29 20:47:35,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13134,2018-01-29 20:47:36,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13135,2018-01-29 20:47:36,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13136,2018-01-29 20:47:36,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13137,2018-01-29 20:47:36,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13138,2018-01-29 20:47:36,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13139,2018-01-29 20:47:36,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13140,2018-01-29 20:47:36,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13141,2018-01-29 20:47:36,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13142,2018-01-29 20:47:36,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13143,2018-01-29 20:47:36,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13144,2018-01-29 20:47:37,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13145,2018-01-29 20:47:37,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13146,2018-01-29 20:47:37,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13147,2018-01-29 20:47:37,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13148,2018-01-29 20:47:37,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13149,2018-01-29 20:47:37,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13150,2018-01-29 20:47:37,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13151,2018-01-29 20:47:37,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13152,2018-01-29 20:47:38,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13153,2018-01-29 20:47:38,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13154,2018-01-29 20:47:38,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13155,2018-01-29 20:47:38,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13156,2018-01-29 20:47:38,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13157,2018-01-29 20:47:39,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13158,2018-01-29 20:47:39,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13159,2018-01-29 20:47:39,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13160,2018-01-29 20:47:39,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13161,2018-01-29 20:47:39,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13162,2018-01-29 20:47:39,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13163,2018-01-29 20:47:39,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13164,2018-01-29 20:47:39,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13165,2018-01-29 20:47:40,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13166,2018-01-29 20:47:40,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13167,2018-01-29 20:47:40,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13168,2018-01-29 20:47:40,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13169,2018-01-29 20:47:41,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13170,2018-01-29 20:47:41,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13171,2018-01-29 20:47:41,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13172,2018-01-29 20:47:41,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13173,2018-01-29 20:47:41,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13174,2018-01-29 20:47:41,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13175,2018-01-29 20:47:42,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13176,2018-01-29 20:47:42,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13177,2018-01-29 20:47:42,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13178,2018-01-29 20:47:42,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13179,2018-01-29 20:47:42,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13180,2018-01-29 20:47:42,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13181,2018-01-29 20:47:42,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13182,2018-01-29 20:47:42,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13183,2018-01-29 20:47:42,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13184,2018-01-29 20:47:42,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13185,2018-01-29 20:47:42,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13186,2018-01-29 20:47:42,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13187,2018-01-29 20:47:42,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13188,2018-01-29 20:47:42,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13189,2018-01-29 20:47:43,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13190,2018-01-29 20:47:43,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13191,2018-01-29 20:47:43,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13192,2018-01-29 20:47:43,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13193,2018-01-29 20:47:43,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13194,2018-01-29 20:47:43,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13195,2018-01-29 20:47:43,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13196,2018-01-29 20:47:44,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13197,2018-01-29 20:47:44,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13198,2018-01-29 20:47:44,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13199,2018-01-29 20:47:45,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13200,2018-01-29 20:47:45,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13201,2018-01-29 20:47:45,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13202,2018-01-29 20:47:45,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13203,2018-01-29 20:47:45,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13204,2018-01-29 20:47:45,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13205,2018-01-29 20:47:45,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13206,2018-01-29 20:47:46,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13207,2018-01-29 20:47:46,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13208,2018-01-29 20:47:47,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13209,2018-01-29 20:47:47,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13210,2018-01-29 20:47:47,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13211,2018-01-29 20:47:47,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13212,2018-01-29 20:47:47,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13213,2018-01-29 20:47:47,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13214,2018-01-29 20:47:47,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13215,2018-01-29 20:47:47,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13216,2018-01-29 20:47:47,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13217,2018-01-29 20:47:47,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13218,2018-01-29 20:47:47,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13219,2018-01-29 20:47:47,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13220,2018-01-29 20:47:47,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13221,2018-01-29 20:47:47,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13222,2018-01-29 20:47:47,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13223,2018-01-29 20:47:48,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13224,2018-01-29 20:47:48,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13225,2018-01-29 20:47:48,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13226,2018-01-29 20:47:48,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13227,2018-01-29 20:47:48,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13228,2018-01-29 20:47:49,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13229,2018-01-29 20:47:52,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13230,2018-01-29 20:47:54,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13231,2018-01-29 20:47:56,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13232,2018-01-29 20:47:58,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13233,2018-01-29 20:47:59,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13234,2018-01-29 20:48:00,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13235,2018-01-29 20:48:03,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.0
13236,2018-01-29 20:48:04,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13237,2018-01-29 20:48:04,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13238,2018-01-29 20:48:05,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13239,2018-01-29 20:48:05,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13240,2018-01-29 20:48:05,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13241,2018-01-29 20:48:05,10.131.0.1,/contest.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13242,2018-01-29 20:48:06,10.131.0.1,/,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13243,2018-01-29 20:48:06,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13244,2018-01-29 20:48:07,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13245,2018-01-29 20:48:07,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13246,2018-01-29 20:48:07,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13247,2018-01-29 20:48:07,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13248,2018-01-29 20:48:08,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13249,2018-01-29 20:48:09,10.131.0.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13250,2018-01-29 20:48:09,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13251,2018-01-29 20:48:12,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13252,2018-01-29 20:48:12,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13253,2018-01-29 20:48:12,10.131.0.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13254,2018-01-29 20:48:13,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13255,2018-01-29 20:48:13,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13256,2018-01-29 20:48:14,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13257,2018-01-29 20:48:14,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13258,2018-01-29 20:48:16,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13259,2018-01-29 20:48:16,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13260,2018-01-29 20:48:16,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13261,2018-01-29 20:48:16,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13262,2018-01-29 20:48:17,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13263,2018-01-29 20:48:17,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13264,2018-01-29 20:48:17,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13265,2018-01-29 20:48:17,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13266,2018-01-29 20:48:17,10.128.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13267,2018-01-29 20:48:17,10.128.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13268,2018-01-29 20:48:18,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13269,2018-01-29 20:48:18,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13270,2018-01-29 20:48:19,10.130.2.1,/home.php,302,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13271,2018-01-29 20:48:19,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
13272,2018-01-29 20:48:19,10.130.2.1,/login.php,200,2018-01-29 20:40:00,2018-01-29 20:00:00,2018-01-29,GET,HTTP/1.1
